2019-08-14 11:39:17.707 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 876 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-08-14 13:58:26.944 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:26.945 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:26.946 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:26.946 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:26.947 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:26.984 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:26.994 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.000 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.002 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.008 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.023 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.051 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.076 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.100 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.125 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.152 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:27.184 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_role 
2019-08-14 13:58:27.184 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 13:58:27.185 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 13:58:27.185 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, roleId, roleName, remark, createTime, submitTime, SubmitSystem, status from system_role LIMIT ? 
2019-08-14 13:58:27.186 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==> Parameters: 10(Integer)
2019-08-14 13:58:27.186 [http-nio-8080-exec-9] DEBUG c.p.system.mapper.RoleMapper.selectByExample - <==      Total: 3
2019-08-14 13:58:27.187 [http-nio-8080-exec-9] INFO  com.payProject.system.service.impl.RoleServiceImpl - 分页查询角色信息
2019-08-14 13:58:27.187 [http-nio-8080-exec-9] INFO  com.payProject.system.contorller.RoleContorller - com.payProject.config.common.PageResult@2204dd6f[
  Code=0
  mas=<null>
  count=3
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=3, pages=1, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Role@18f5da1e[
  roleId=1
  roleName=系统管理员
  remark=系统源数据不要删除
  id=<null>
  createTime=2019-08-06 11:55:52.0
  submitTime=2019-08-06 14:32:04.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Role@3a43a196[
  roleId=2
  roleName=运营
  remark=这是测试运营角色
  id=<null>
  createTime=2019-08-06 13:48:39.0
  submitTime=2019-08-06 13:48:39.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Role@3b50a12d[
  roleId=3
  roleName=客服
  remark=这是测试数据
  id=<null>
  createTime=2019-08-06 14:18:46.0
  submitTime=2019-08-06 14:18:46.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 13:58:27.188 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 13:58:44.462 [Thread-45] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-08-14 13:58:44.463 [Thread-45] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-08-14 13:58:44.464 [Thread-45] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-7 - Shutdown initiated...
2019-08-14 13:58:44.473 [Thread-45] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-7 - Shutdown completed.
2019-08-14 13:58:44.546 [Thread-45] INFO  com.payProject.config.listener.ContextListener - ------SpringBootListener------:监听器发挥作用,上下文已销毁,清除缓存,清空数据
2019-08-14 13:58:44.824 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 8380 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-08-14 13:58:44.825 [restartedMain] INFO  com.payProject.application - No active profile set, falling back to default profiles: default
2019-08-14 13:58:45.086 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-08-14 13:58:45.086 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-08-14 13:58:45.099 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13ms. Found 0 repository interfaces.
2019-08-14 13:58:45.101 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-08-14 13:58:45.101 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-08-14 13:58:45.111 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 9ms. Found 0 repository interfaces.
2019-08-14 13:58:45.176 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c1018839] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.183 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.payProject.config.redis.RedisConfig$$EnhancerBySpringCGLIB$$d04d1c4c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.187 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroConfig' of type [com.payProject.system.shiro.ShiroConfig$$EnhancerBySpringCGLIB$$49aaf785] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.193 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration$$EnhancerBySpringCGLIB$$b698b375] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.198 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.redis-org.springframework.boot.autoconfigure.data.redis.RedisProperties' of type [org.springframework.boot.autoconfigure.data.redis.RedisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.200 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration$$EnhancerBySpringCGLIB$$d61b4683] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.203 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lettuceClientResources' of type [io.lettuce.core.resource.DefaultClientResources] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.205 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.208 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'stringRedisTemplate' of type [org.springframework.data.redis.core.StringRedisTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.220 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'MyHashedCredentialsMatcher' of type [com.payProject.system.shiro.MyHashedCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.224 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties' of type [org.mybatis.spring.boot.autoconfigure.MybatisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.227 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' of type [org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$f3d5d969] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.229 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari$$EnhancerBySpringCGLIB$$180f226] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.234 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.240 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [com.zaxxer.hikari.HikariDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.246 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.247 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sqlSessionFactory' of type [org.apache.ibatis.session.defaults.DefaultSqlSessionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.249 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sqlSessionTemplate' of type [org.mybatis.spring.SqlSessionTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.261 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'userMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.263 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'userMapper' of type [com.sun.proxy.$Proxy198] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.273 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'resourcesMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.274 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'resourcesMapper' of type [com.sun.proxy.$Proxy199] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.282 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'roleMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.283 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'roleMapper' of type [com.sun.proxy.$Proxy200] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.284 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'myShiroRealm' of type [com.payProject.system.shiro.MyShiroRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-08-14 13:58:45.289 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisSessionDAO' of type [org.crazycake.shiro.RedisSessionDAO] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
